Week,ASP*,Total Volume,4046,4225,4770,Total Bagged,Sml Bagged,Lrg Bagged,XLrg Bagged,region,type,year
8/13/2017,$1.24,554391,8994,476885,5005,63506,19689,39174,4643,Northern New England,Conventional,2017
8/6/2017,$1.59,462413,7918,369483,4704,80308,22062,55253,2993,Northern New England,Conventional,2017
7/30/2017,$1.55,412938,7321,340884,4313,60420,18261,40432,1727,Northern New England,Conventional,2017
7/23/2017,$1.38,464876,7288,387463,6472,63653,10485,49642,3527,Northern New England,Conventional,2017
7/16/2017,$1.39,490940,12060,404810,11916,62154,12581,46561,3012,Northern New England,Conventional,2017
7/9/2017,$1.48,486214,12466,397668,11923,64157,22095,36857,5205,Northern New England,Conventional,2017
7/2/2017,$1.57,432564,9384,330212,22416,70552,29585,36241,4725,Northern New England,Conventional,2017
6/25/2017,$1.62,359322,8947,270963,13005,66407,28816,33801,3790,Northern New England,Conventional,2017
6/18/2017,$1.52,420089,9653,327625,7456,75355,31581,40114,3660,Northern New England,Conventional,2017
6/11/2017,$1.62,406486,9492,326673,2469,67853,26941,37009,3903,Northern New England,Conventional,2017
6/4/2017,$1.66,401638,8209,322244,2108,69077,31580,36385,1112,Northern New England,Conventional,2017
5/28/2017,$1.66,445050,10552,357297,2336,74864,41798,32253,813,Northern New England,Conventional,2017
5/21/2017,$1.54,393290,10135,314677,2189,66289,34182,32016,90,Northern New England,Conventional,2017
5/14/2017,$1.53,391190,7560,295164,2629,85838,41686,44152,0,Northern New England,Conventional,2017
5/7/2017,$1.23,544201,8809,334984,4090,196316,41452,154825,39,Northern New England,Conventional,2017
4/30/2017,$1.39,407790,9127,296828,1940,99896,41352,58543,0,Northern New England,Conventional,2017
4/23/2017,$1.38,404740,12604,255971,2245,133920,41763,92157,0,Northern New England,Conventional,2017
4/16/2017,$1.46,417480,11163,314450,2271,89596,45791,43804,0,Northern New England,Conventional,2017
4/9/2017,$1.33,515775,14321,418278,2325,80852,50868,29982,2,Northern New England,Conventional,2017
4/2/2017,$1.45,422202,12862,298462,2601,108277,36643,71634,0,Northern New England,Conventional,2017
3/26/2017,$1.38,416770,10552,299053,2432,104733,43815,60380,538,Northern New England,Conventional,2017
3/19/2017,$1.43,380613,7926,267013,2512,103161,45011,58150,0,Northern New England,Conventional,2017
3/12/2017,$1.41,397861,8863,272806,2791,113402,27189,86213,0,Northern New England,Conventional,2017
3/5/2017,$1.38,384829,9418,318711,4245,52455,52455,0,0,Northern New England,Conventional,2017
2/26/2017,$1.25,434201,9612,363052,5133,56405,56405,0,0,Northern New England,Conventional,2017
2/19/2017,$1.37,375322,8811,295893,3364,67254,67250,4,0,Northern New England,Conventional,2017
2/12/2017,$1.13,501365,13508,424253,7549,56055,56051,4,0,Northern New England,Conventional,2017
2/5/2017,$1.13,701706,23160,625037,4984,48524,48524,0,0,Northern New England,Conventional,2017
1/29/2017,$1.21,423387,15901,348629,3634,55222,55222,0,0,Northern New England,Conventional,2017
1/22/2017,$1.17,502345,16607,421569,9378,54792,54789,3,0,Northern New England,Conventional,2017
1/15/2017,$1.25,421263,13398,330248,6370,71247,71247,0,0,Northern New England,Conventional,2017
1/8/2017,$1.19,425001,13448,348812,5518,57223,57223,0,0,Northern New England,Conventional,2017
1/1/2017,$1.11,476239,20667,414792,3313,37466,37466,0,0,Northern New England,Conventional,2017
12/31/2017,$1.16,461914,314324,38867,665,108057,56521,51536,0,Orlando,Conventional,2017
12/24/2017,$1.39,292291,178470,21232,780,91809,60988,30821,0,Orlando,Conventional,2017
12/17/2017,$1.01,381304,248831,30567,865,101040,56490,44550,0,Orlando,Conventional,2017
12/10/2017,$1.02,424939,267852,33749,892,122445,63079,59365,0,Orlando,Conventional,2017
12/3/2017,$1.31,318626,202974,23478,987,91187,60278,30905,3,Orlando,Conventional,2017
11/26/2017,$1.40,272367,171834,19833,645,80056,56566,23490,0,Orlando,Conventional,2017
11/19/2017,$1.20,349206,212316,27720,907,108263,63245,45015,3,Orlando,Conventional,2017
11/12/2017,$1.38,330006,203135,24511,902,101458,80933,20525,0,Orlando,Conventional,2017
11/5/2017,$1.48,290421,185134,22656,698,81933,54668,27266,0,Orlando,Conventional,2017
10/29/2017,$1.22,399422,257257,33772,570,107823,77036,30787,0,Orlando,Conventional,2017
10/22/2017,$1.56,328326,214853,27481,613,85378,50445,34933,0,Orlando,Conventional,2017
10/15/2017,$1.74,288582,176623,22938,94,88926,58000,30926,0,Orlando,Conventional,2017
10/8/2017,$1.85,304863,195935,23473,51,85404,63300,22105,0,Orlando,Conventional,2017
10/1/2017,$2.00,262602,166612,29617,15,66357,42497,23857,3,Orlando,Conventional,2017
9/24/2017,$1.83,263802,172558,22852,114,68278,39068,29207,3,Orlando,Conventional,2017
9/17/2017,$1.76,271882,181121,30283,64,60414,16155,44256,3,Orlando,Conventional,2017
9/10/2017,$1.70,253628,159142,19370,699,74418,49006,22215,3197,Orlando,Conventional,2017
9/3/2017,$1.80,295897,189268,26201,654,79774,58009,19778,1987,Orlando,Conventional,2017
8/27/2017,$1.57,296757,189042,27713,101,79900,46810,27371,5719,Orlando,Conventional,2017
8/20/2017,$1.57,297964,191383,28989,55,77537,37834,33853,5850,Orlando,Conventional,2017
8/13/2017,$1.44,363917,227667,38433,167,97649,41568,47375,8707,Orlando,Conventional,2017
8/6/2017,$1.41,326356,209093,34123,147,82992,44906,31827,6259,Orlando,Conventional,2017
7/30/2017,$1.40,321423,208381,32846,204,79992,46344,29288,4360,Orlando,Conventional,2017
7/23/2017,$1.38,361734,237300,33319,197,90918,48111,36664,6142,Orlando,Conventional,2017
7/16/2017,$1.42,331752,202250,34025,218,95259,51403,36936,6920,Orlando,Conventional,2017
7/9/2017,$1.40,343076,207541,33999,126,101410,58275,31960,11175,Orlando,Conventional,2017
7/2/2017,$1.40,414177,247137,50255,190,116594,61248,45106,10240,Orlando,Conventional,2017
6/25/2017,$1.35,376408,230886,38375,95,107051,60122,40834,6095,Orlando,Conventional,2017
6/18/2017,$1.40,339228,215668,32674,116,90769,49398,34066,7305,Orlando,Conventional,2017
6/11/2017,$1.41,401365,246114,41216,62,113974,61633,46131,6210,Orlando,Conventional,2017
6/4/2017,$1.41,400426,250524,40813,48,109041,59333,48034,1674,Orlando,Conventional,2017
5/28/2017,$1.40,381491,238131,39531,75,103754,71721,31992,40,Orlando,Conventional,2017
5/21/2017,$1.41,357406,225241,38535,103,93526,60658,32650,218,Orlando,Conventional,2017
5/14/2017,$1.42,322190,203336,33864,77,84913,60404,24508,0,Orlando,Conventional,2017
5/7/2017,$1.17,529138,340439,66962,99,121639,67553,54086,0,Orlando,Conventional,2017
4/30/2017,$1.24,479828,312135,64373,48,103272,53233,50040,0,Orlando,Conventional,2017
4/23/2017,$1.44,345972,220178,41901,59,83833,57366,26468,0,Orlando,Conventional,2017
4/16/2017,$1.47,305796,181940,38375,32,85450,49866,35584,0,Orlando,Conventional,2017
4/9/2017,$1.49,311220,189598,39854,49,81719,46130,35589,0,Orlando,Conventional,2017
4/2/2017,$1.59,297789,179140,38060,60,80529,45744,34620,164,Orlando,Conventional,2017
3/26/2017,$1.62,281795,164358,38334,88,79015,44650,34365,0,Orlando,Conventional,2017
3/19/2017,$1.53,287196,160686,38524,47,87938,56308,31630,0,Orlando,Conventional,2017
3/12/2017,$1.52,290011,163533,41183,75,85220,51987,33232,0,Orlando,Conventional,2017
3/5/2017,$1.55,270878,159002,39733,36,72106,41112,30994,0,Orlando,Conventional,2017
2/26/2017,$1.25,307686,172780,46593,71,88242,53502,34737,3,Orlando,Conventional,2017
2/19/2017,$1.26,262110,149730,40603,58,71717,40952,30721,44,Orlando,Conventional,2017
2/12/2017,$0.95,430097,242213,81698,264,105922,48557,57365,0,Orlando,Conventional,2017
2/5/2017,$0.85,711200,362670,151155,308,197068,94811,101427,831,Orlando,Conventional,2017
1/29/2017,$1.24,364049,153528,72366,196,137958,70535,67423,0,Orlando,Conventional,2017
1/22/2017,$1.00,481274,167213,125194,179,188688,66571,121936,181,Orlando,Conventional,2017
1/15/2017,$1.27,356961,148501,72248,175,136037,69129,66908,0,Orlando,Conventional,2017
1/8/2017,$1.28,301769,118255,62039,117,121358,65682,55671,5,Orlando,Conventional,2017
1/1/2017,$0.95,447084,166582,110284,152,170066,61681,108385,0,Orlando,Conventional,2017
12/31/2017,$1.35,334784,17239,210751,276,106517,79091,27426,0,Philadelphia,Conventional,2017
12/24/2017,$1.34,379422,17277,226538,473,135134,116973,18162,0,Philadelphia,Conventional,2017
12/17/2017,$1.43,344204,17555,195308,131,131210,114736,16471,3,Philadelphia,Conventional,2017
12/10/2017,$1.23,575854,23492,418502,519,133341,113065,20277,0,Philadelphia,Conventional,2017
12/3/2017,$1.35,379540,20978,209391,293,148879,128086,20793,0,Philadelphia,Conventional,2017
11/26/2017,$1.38,337065,17523,172416,269,146857,118548,28309,0,Philadelphia,Conventional,2017
11/19/2017,$1.34,384115,22293,175118,402,186302,131913,54389,0,Philadelphia,Conventional,2017
11/12/2017,$1.45,356528,28196,195219,203,132910,108280,24629,0,Philadelphia,Conventional,2017
11/5/2017,$1.40,384629,38007,174069,181,172371,141563,30808,0,Philadelphia,Conventional,2017
10/29/2017,$1.53,367261,40321,209092,274,117573,111580,5987,6,Philadelphia,Conventional,2017
10/22/2017,$1.53,376197,39322,201632,289,134953,122294,12660,0,Philadelphia,Conventional,2017
10/15/2017,$1.64,368966,44235,197307,235,127188,110632,16556,0,Philadelphia,Conventional,2017
10/8/2017,$1.67,331170,43190,163922,337,123721,117136,6584,0,Philadelphia,Conventional,2017
10/1/2017,$1.62,389988,45811,195759,255,148162,133321,14841,0,Philadelphia,Conventional,2017
9/24/2017,$1.58,383655,47745,204123,396,131391,121156,10231,4,Philadelphia,Conventional,2017
9/17/2017,$1.54,366240,41948,195393,132,128767,114990,13754,23,Philadelphia,Conventional,2017
9/10/2017,$1.54,358609,49621,185295,179,123513,116230,4684,2600,Philadelphia,Conventional,2017
9/3/2017,$1.70,363905,46297,199035,223,118351,111664,4431,2256,Philadelphia,Conventional,2017
8/27/2017,$1.68,370287,45069,196137,604,128478,117021,11204,252,Philadelphia,Conventional,2017
8/20/2017,$1.64,368098,41522,188024,1050,137502,118792,16327,2383,Philadelphia,Conventional,2017
8/13/2017,$1.54,385891,37777,200247,683,147184,126570,18466,2148,Philadelphia,Conventional,2017
8/6/2017,$1.48,382653,33709,225677,1472,121795,107142,12273,2380,Philadelphia,Conventional,2017
7/30/2017,$1.47,404030,36123,238812,1344,127751,117153,9611,987,Philadelphia,Conventional,2017
7/23/2017,$1.47,393361,35968,227601,415,129377,117089,10184,2103,Philadelphia,Conventional,2017
7/16/2017,$1.51,381469,42039,224290,513,114627,105159,6522,2946,Philadelphia,Conventional,2017
7/9/2017,$1.59,406121,44523,225552,495,135551,111684,18001,5867,Philadelphia,Conventional,2017
7/2/2017,$1.68,365488,38790,196154,582,129962,93673,31593,4697,Philadelphia,Conventional,2017
6/25/2017,$1.50,422232,40403,268986,632,112210,89626,17873,4712,Philadelphia,Conventional,2017
6/18/2017,$1.75,380240,41178,219694,586,118782,95067,20865,2850,Philadelphia,Conventional,2017
6/11/2017,$1.73,379927,38043,205770,621,135494,101707,31846,1941,Philadelphia,Conventional,2017
6/4/2017,$1.80,394307,38390,221022,644,134251,118507,15416,328,Philadelphia,Conventional,2017
5/28/2017,$1.74,432743,41077,232834,663,158169,130634,27089,446,Philadelphia,Conventional,2017
5/21/2017,$1.75,385076,39609,214417,620,130429,118137,12100,192,Philadelphia,Conventional,2017
5/14/2017,$1.75,387976,38510,194670,537,154260,142282,11346,632,Philadelphia,Conventional,2017
5/7/2017,$1.66,491357,42673,249543,919,198221,155183,42203,835,Philadelphia,Conventional,2017
4/30/2017,$1.78,386907,36817,222850,493,126746,119346,7306,95,Philadelphia,Conventional,2017
4/23/2017,$1.66,363689,34158,208135,416,120980,105813,15167,0,Philadelphia,Conventional,2017
4/16/2017,$1.74,390397,31877,220756,406,137357,120677,16681,0,Philadelphia,Conventional,2017
4/9/2017,$1.70,398600,30725,213528,566,153781,143054,10506,221,Philadelphia,Conventional,2017
4/2/2017,$1.68,385731,30717,208155,758,146101,138280,7821,0,Philadelphia,Conventional,2017
3/26/2017,$1.66,379957,24692,219077,2819,133369,124540,8829,0,Philadelphia,Conventional,2017
3/19/2017,$1.66,373159,16003,220282,3441,133432,119317,14115,0,Philadelphia,Conventional,2017
3/12/2017,$1.74,377616,16962,230011,6116,124527,112098,12055,375,Philadelphia,Conventional,2017
3/5/2017,$1.48,409950,15629,245418,13667,135236,130174,5062,0,Philadelphia,Conventional,2017
2/26/2017,$1.49,411015,18064,251741,2094,139116,122477,16639,0,Philadelphia,Conventional,2017
2/19/2017,$1.37,369285,29184,205018,1023,134060,125902,7863,295,Philadelphia,Conventional,2017
2/12/2017,$1.19,572219,69861,269592,3923,228843,208811,19338,695,Philadelphia,Conventional,2017
2/5/2017,$1.28,645655,77182,383060,58042,127371,111889,13700,1782,Philadelphia,Conventional,2017
1/29/2017,$1.48,421317,27674,248553,20098,124991,114419,10029,544,Philadelphia,Conventional,2017
1/22/2017,$1.51,489345,18201,287008,58242,125894,114959,9387,1548,Philadelphia,Conventional,2017
1/15/2017,$1.44,435740,16847,282240,8983,127670,118443,9006,221,Philadelphia,Conventional,2017
1/8/2017,$1.39,435746,16210,298758,1201,119577,111626,7753,198,Philadelphia,Conventional,2017
1/1/2017,$1.40,321941,12767,217448,3090,88636,83429,5163,44,Philadelphia,Conventional,2017
12/31/2017,$0.75,986475,422070,283041,12416,268948,173099,93946,1903,Phoenix/Tucson,Conventional,2017
12/24/2017,$0.75,1006478,488446,176311,14450,327270,230660,93117,3493,Phoenix/Tucson,Conventional,2017
12/17/2017,$0.70,1031888,508369,216818,8575,298125,207681,86442,4003,Phoenix/Tucson,Conventional,2017
12/10/2017,$0.64,1222641,731584,200595,10238,280224,199485,77063,3677,Phoenix/Tucson,Conventional,2017
12/3/2017,$0.72,1135877,678640,215949,10981,230306,156307,70637,3362,Phoenix/Tucson,Conventional,2017
11/26/2017,$0.77,929825,529091,181823,10223,208688,133534,72473,2681,Phoenix/Tucson,Conventional,2017
11/19/2017,$0.60,1427367,953957,202003,10913,260494,117939,139564,2991,Phoenix/Tucson,Conventional,2017
11/12/2017,$0.72,1248721,691378,271700,10123,275520,166855,106780,1886,Phoenix/Tucson,Conventional,2017
11/5/2017,$0.79,1208035,555816,227846,9212,415161,330741,81893,2527,Phoenix/Tucson,Conventional,2017
10/29/2017,$0.98,866137,368643,273118,7337,217039,145789,69622,1628,Phoenix/Tucson,Conventional,2017
10/22/2017,$1.04,809603,352330,241655,3879,211739,170613,41123,3,Phoenix/Tucson,Conventional,2017
10/15/2017,$1.17,776108,338242,217039,2635,218193,168675,49517,1,Phoenix/Tucson,Conventional,2017
10/8/2017,$1.28,713847,334851,146163,2098,230736,183527,47192,17,Phoenix/Tucson,Conventional,2017
10/1/2017,$1.31,666473,289195,153392,2561,221324,184421,36823,80,Phoenix/Tucson,Conventional,2017
9/24/2017,$1.24,685443,337495,155471,2333,190144,132494,57633,18,Phoenix/Tucson,Conventional,2017
9/17/2017,$1.22,731289,375756,152686,2172,200675,139237,61434,3,Phoenix/Tucson,Conventional,2017
9/10/2017,$1.20,727628,397475,129503,3442,197208,141600,55190,418,Phoenix/Tucson,Conventional,2017
9/3/2017,$1.20,727912,407082,136998,5006,178827,109255,66904,2668,Phoenix/Tucson,Conventional,2017
8/27/2017,$1.18,715350,378233,125820,10405,200892,144420,50197,6276,Phoenix/Tucson,Conventional,2017
8/20/2017,$1.14,773947,404666,127106,12551,229624,152308,72488,4828,Phoenix/Tucson,Conventional,2017
8/13/2017,$1.01,940391,458381,178230,12192,291587,178803,109114,3670,Phoenix/Tucson,Conventional,2017
8/6/2017,$0.94,974933,493643,198504,11503,271284,166107,101493,3684,Phoenix/Tucson,Conventional,2017
7/30/2017,$0.96,930918,482854,163669,12228,272166,160063,109658,2446,Phoenix/Tucson,Conventional,2017
7/23/2017,$0.89,1072590,540132,267082,12299,253077,148179,104409,489,Phoenix/Tucson,Conventional,2017
7/16/2017,$0.92,973522,499392,211064,12356,250710,141157,108850,703,Phoenix/Tucson,Conventional,2017
7/9/2017,$0.75,1347859,568224,232289,12867,534479,321383,213096,0,Phoenix/Tucson,Conventional,2017
7/2/2017,$0.77,1224660,551528,185312,14894,472926,276704,195839,383,Phoenix/Tucson,Conventional,2017
6/25/2017,$0.77,1197422,551529,184895,12892,448106,239584,207048,1474,Phoenix/Tucson,Conventional,2017
6/18/2017,$0.70,1326698,592933,295320,12531,425914,235981,189932,0,Phoenix/Tucson,Conventional,2017
6/11/2017,$0.68,1417604,786719,187402,14151,429333,235639,193694,0,Phoenix/Tucson,Conventional,2017
6/4/2017,$0.76,1228049,575382,178626,14893,459148,251110,207645,393,Phoenix/Tucson,Conventional,2017
5/28/2017,$0.81,1177093,535029,206991,17175,417898,211188,205430,1279,Phoenix/Tucson,Conventional,2017
5/21/2017,$0.74,1163736,511917,268221,14020,369577,193930,175111,536,Phoenix/Tucson,Conventional,2017
5/14/2017,$0.69,1297119,612625,239025,14940,430529,275376,154056,1097,Phoenix/Tucson,Conventional,2017
5/7/2017,$0.65,1546766,813991,282110,16945,433720,213851,219721,149,Phoenix/Tucson,Conventional,2017
4/30/2017,$0.75,1080538,480904,236525,13570,349539,128891,220515,133,Phoenix/Tucson,Conventional,2017
4/23/2017,$0.70,1197855,544508,243225,17245,392877,128243,263385,1249,Phoenix/Tucson,Conventional,2017
4/16/2017,$0.73,1255294,621533,193885,19436,420440,227062,193283,95,Phoenix/Tucson,Conventional,2017
4/9/2017,$0.65,1264240,707466,220405,18966,317402,145355,171729,318,Phoenix/Tucson,Conventional,2017
4/2/2017,$0.67,1315020,692107,190494,20666,411753,213105,197108,1540,Phoenix/Tucson,Conventional,2017
3/26/2017,$0.57,1607936,990505,203409,20131,393892,219158,174185,549,Phoenix/Tucson,Conventional,2017
3/19/2017,$0.68,1241284,598359,205007,19620,418298,229270,188398,631,Phoenix/Tucson,Conventional,2017
3/12/2017,$0.65,1264592,714431,176679,18778,354704,240361,113410,933,Phoenix/Tucson,Conventional,2017
3/5/2017,$0.67,1176933,551313,221517,15504,388599,250903,136918,778,Phoenix/Tucson,Conventional,2017
2/26/2017,$0.65,1146226,558764,289096,14924,283443,113594,169660,189,Phoenix/Tucson,Conventional,2017
2/19/2017,$0.67,1171872,624947,260052,14749,272124,126573,145261,290,Phoenix/Tucson,Conventional,2017
2/12/2017,$0.54,1582877,917584,257573,18976,388743,118302,269543,899,Phoenix/Tucson,Conventional,2017
2/5/2017,$0.46,2200550,1200633,531227,18325,450366,113752,330583,6031,Phoenix/Tucson,Conventional,2017
1/29/2017,$0.58,1380521,799388,246921,16441,317771,114965,202520,286,Phoenix/Tucson,Conventional,2017
1/22/2017,$0.54,1601223,909749,296612,15562,379300,98983,280317,0,Phoenix/Tucson,Conventional,2017
1/15/2017,$0.60,1470187,689504,362435,13939,404309,136614,267595,100,Phoenix/Tucson,Conventional,2017
1/8/2017,$0.73,1138872,515079,275342,16072,332379,140575,191805,0,Phoenix/Tucson,Conventional,2017
1/1/2017,$0.63,1169638,560445,325472,15080,268642,117178,151421,43,Phoenix/Tucson,Conventional,2017
12/31/2017,$1.01,150867,76690,30459,2273,41445,28146,13299,0,Pittsburgh,Conventional,2017
12/24/2017,$1.29,87945,29723,18388,1009,38826,32590,6236,0,Pittsburgh,Conventional,2017
12/17/2017,$1.01,141895,66813,29426,2194,43463,30506,12957,0,Pittsburgh,Conventional,2017
12/10/2017,$1.27,93437,34240,19312,1573,38311,31900,6411,0,Pittsburgh,Conventional,2017
12/3/2017,$1.18,93898,36640,20642,1451,35165,27782,7383,0,Pittsburgh,Conventional,2017
11/26/2017,$1.02,124119,60144,26227,2176,35572,23424,12148,0,Pittsburgh,Conventional,2017
11/19/2017,$1.50,89083,28168,17531,1896,41488,35828,5660,0,Pittsburgh,Conventional,2017
11/12/2017,$1.51,87818,30062,15533,1162,41061,35203,5858,0,Pittsburgh,Conventional,2017
11/5/2017,$1.54,85431,29628,17235,1065,37503,32659,4844,0,Pittsburgh,Conventional,2017
