Week,ASP*,Total Volume,4046,4225,4770,Total Bagged,Sml Bagged,Lrg Bagged,XLrg Bagged,region,type,year
2/21/2016,$1.49,4857,753,2433,0,1670,1363,307,0,Nashville,Organic,2016
2/14/2016,$1.42,5591,593,2792,0,2206,1607,599,0,Nashville,Organic,2016
2/7/2016,$1.40,5806,579,2809,0,2417,1650,767,0,Nashville,Organic,2016
1/31/2016,$1.39,5768,750,2880,0,2138,973,1164,0,Nashville,Organic,2016
1/24/2016,$1.37,6555,572,3390,0,2593,1537,1056,0,Nashville,Organic,2016
1/17/2016,$1.51,5750,700,3334,0,1717,1190,527,0,Nashville,Organic,2016
1/10/2016,$1.53,4747,684,2559,0,1504,595,909,0,Nashville,Organic,2016
1/3/2016,$1.42,5741,939,2479,0,2323,1508,815,0,Nashville,Organic,2016
12/25/2016,$1.41,3919,82,23,0,3813,3050,763,0,New Orleans/Mobile,Organic,2016
12/18/2016,$1.43,2560,77,0,0,2483,1755,728,0,New Orleans/Mobile,Organic,2016
12/11/2016,$1.51,2517,105,6,0,2406,1660,745,0,New Orleans/Mobile,Organic,2016
12/4/2016,$1.55,2946,103,6,0,2837,2061,776,0,New Orleans/Mobile,Organic,2016
11/27/2016,$1.48,2426,105,0,0,2321,1278,1043,0,New Orleans/Mobile,Organic,2016
11/20/2016,$1.55,3713,74,0,0,3640,2621,1019,0,New Orleans/Mobile,Organic,2016
11/13/2016,$1.51,5038,100,0,0,4938,3941,998,0,New Orleans/Mobile,Organic,2016
11/6/2016,$1.66,3969,118,12,0,3839,2595,1243,0,New Orleans/Mobile,Organic,2016
10/30/2016,$1.59,3649,166,0,0,3483,2030,1452,0,New Orleans/Mobile,Organic,2016
10/23/2016,$1.51,2301,32,0,0,2269,1339,930,0,New Orleans/Mobile,Organic,2016
10/16/2016,$1.68,2886,303,17,0,2566,2057,509,0,New Orleans/Mobile,Organic,2016
10/9/2016,$1.91,994,312,3,0,680,660,20,0,New Orleans/Mobile,Organic,2016
10/2/2016,$1.72,1263,145,0,0,1118,1072,47,0,New Orleans/Mobile,Organic,2016
9/25/2016,$1.50,3382,148,0,0,3235,2108,1127,0,New Orleans/Mobile,Organic,2016
9/18/2016,$1.40,3089,191,0,0,2898,1481,1416,0,New Orleans/Mobile,Organic,2016
9/11/2016,$1.42,3704,169,26,0,3508,3482,27,0,New Orleans/Mobile,Organic,2016
9/4/2016,$1.52,4207,257,23,0,3927,3883,43,0,New Orleans/Mobile,Organic,2016
8/28/2016,$1.49,3743,185,0,0,3559,3515,43,0,New Orleans/Mobile,Organic,2016
8/21/2016,$1.56,3604,395,6,0,3203,3140,63,0,New Orleans/Mobile,Organic,2016
8/14/2016,$1.55,5197,611,0,0,4587,4437,150,0,New Orleans/Mobile,Organic,2016
8/7/2016,$1.55,4968,682,0,0,4286,4159,127,0,New Orleans/Mobile,Organic,2016
7/31/2016,$1.41,5187,553,6,0,4628,4515,113,0,New Orleans/Mobile,Organic,2016
7/24/2016,$1.41,4106,588,0,0,3518,3458,60,0,New Orleans/Mobile,Organic,2016
7/17/2016,$1.34,5191,686,0,0,4504,4438,67,0,New Orleans/Mobile,Organic,2016
7/10/2016,$1.30,4259,554,0,0,3705,3678,27,0,New Orleans/Mobile,Organic,2016
7/3/2016,$1.18,3290,421,11,0,2857,2831,27,0,New Orleans/Mobile,Organic,2016
6/26/2016,$1.30,4842,700,0,0,4142,4119,23,0,New Orleans/Mobile,Organic,2016
6/19/2016,$1.25,4623,508,6,0,4110,4093,17,0,New Orleans/Mobile,Organic,2016
6/12/2016,$1.73,1326,883,0,0,443,423,20,0,New Orleans/Mobile,Organic,2016
6/5/2016,$1.68,1389,737,0,0,651,641,10,0,New Orleans/Mobile,Organic,2016
5/29/2016,$1.80,1035,693,0,0,342,339,3,0,New Orleans/Mobile,Organic,2016
5/22/2016,$1.58,1582,565,6,0,1011,1008,3,0,New Orleans/Mobile,Organic,2016
5/15/2016,$1.44,3076,442,0,0,2634,2617,17,0,New Orleans/Mobile,Organic,2016
5/8/2016,$1.47,4828,950,15,0,3863,3857,7,0,New Orleans/Mobile,Organic,2016
5/1/2016,$1.44,5262,825,29,0,4408,4392,17,0,New Orleans/Mobile,Organic,2016
4/24/2016,$1.44,4462,662,21,0,3779,3773,7,0,New Orleans/Mobile,Organic,2016
4/17/2016,$1.45,3886,656,9,0,3221,3221,0,0,New Orleans/Mobile,Organic,2016
4/10/2016,$1.27,4009,622,21,0,3366,3366,0,0,New Orleans/Mobile,Organic,2016
4/3/2016,$1.31,3140,634,6,0,2501,2501,0,0,New Orleans/Mobile,Organic,2016
3/27/2016,$1.26,3469,516,9,0,2943,2943,0,0,New Orleans/Mobile,Organic,2016
3/20/2016,$1.26,3553,649,3,0,2902,2902,0,0,New Orleans/Mobile,Organic,2016
3/13/2016,$1.27,4261,617,24,0,3620,3620,0,0,New Orleans/Mobile,Organic,2016
3/6/2016,$1.37,2613,494,6,0,2113,2113,0,0,New Orleans/Mobile,Organic,2016
2/28/2016,$1.44,2808,580,3,0,2225,2225,0,0,New Orleans/Mobile,Organic,2016
2/21/2016,$1.54,2500,636,0,0,1864,1864,0,0,New Orleans/Mobile,Organic,2016
2/14/2016,$1.46,3416,549,0,0,2867,2863,3,0,New Orleans/Mobile,Organic,2016
2/7/2016,$1.41,2673,306,0,0,2367,2367,0,0,New Orleans/Mobile,Organic,2016
1/31/2016,$1.43,3211,623,18,0,2570,2570,0,0,New Orleans/Mobile,Organic,2016
1/24/2016,$1.34,3903,503,0,0,3400,3400,0,0,New Orleans/Mobile,Organic,2016
1/17/2016,$1.48,3181,680,9,0,2492,2492,0,0,New Orleans/Mobile,Organic,2016
1/10/2016,$1.52,2774,407,6,0,2361,2361,0,0,New Orleans/Mobile,Organic,2016
1/3/2016,$1.52,2906,755,3,0,2148,2148,0,0,New Orleans/Mobile,Organic,2016
12/25/2016,$2.17,37439,5592,15902,772,15172,14699,474,0,New York,Organic,2016
12/18/2016,$1.99,51330,11645,22853,191,16641,16087,554,0,New York,Organic,2016
12/11/2016,$2.22,32659,4691,13912,529,13526,13521,5,0,New York,Organic,2016
12/4/2016,$2.04,45384,9062,24011,482,11828,11823,5,0,New York,Organic,2016
11/27/2016,$2.38,29118,4166,14257,238,10456,10376,80,0,New York,Organic,2016
11/20/2016,$2.04,48364,8938,28673,195,10558,10325,233,0,New York,Organic,2016
11/13/2016,$2.65,28406,3701,19605,97,5003,4922,81,0,New York,Organic,2016
11/6/2016,$2.46,25247,3243,19599,139,2266,2221,46,0,New York,Organic,2016
10/30/2016,$2.25,25451,5224,18866,58,1303,778,525,0,New York,Organic,2016
10/23/2016,$2.10,8443,1932,4815,33,1662,1662,0,0,New York,Organic,2016
10/16/2016,$2.33,17838,3985,11359,89,2404,1942,462,0,New York,Organic,2016
10/9/2016,$2.30,26463,4175,11905,791,9592,9213,379,0,New York,Organic,2016
10/2/2016,$2.41,35543,3507,11531,1516,18990,18657,333,0,New York,Organic,2016
9/25/2016,$2.34,31716,3786,10296,601,17033,16887,146,0,New York,Organic,2016
9/18/2016,$2.36,45702,4208,13328,1497,26669,26584,85,0,New York,Organic,2016
9/11/2016,$2.06,70120,9239,31315,492,29074,28384,690,0,New York,Organic,2016
9/4/2016,$2.15,45204,5170,18565,545,20924,20924,0,0,New York,Organic,2016
8/28/2016,$2.32,19376,3097,12761,1276,2242,2179,62,0,New York,Organic,2016
8/21/2016,$2.16,30583,5398,16529,1352,7304,6946,358,0,New York,Organic,2016
8/14/2016,$2.27,25309,5199,15227,1468,3415,3060,355,0,New York,Organic,2016
8/7/2016,$2.37,27155,4520,16430,1881,4323,4250,74,0,New York,Organic,2016
7/31/2016,$2.41,24048,3527,14456,1723,4342,4337,5,0,New York,Organic,2016
7/24/2016,$2.32,29301,3377,15394,2406,8125,7609,516,0,New York,Organic,2016
7/17/2016,$2.40,55607,4035,16488,2930,32154,31257,897,0,New York,Organic,2016
7/10/2016,$2.33,50300,4835,19430,2347,23689,23056,633,0,New York,Organic,2016
7/3/2016,$2.28,46314,4226,20281,1935,19872,19365,507,0,New York,Organic,2016
6/26/2016,$2.23,38646,3521,14622,389,20113,18563,1550,0,New York,Organic,2016
6/19/2016,$2.26,37403,3233,14647,175,19348,18633,715,0,New York,Organic,2016
6/12/2016,$1.94,28759,3909,14359,178,10313,9035,1279,0,New York,Organic,2016
6/5/2016,$2.15,31807,2285,11252,322,17947,16812,1135,0,New York,Organic,2016
5/29/2016,$2.15,34505,4303,13793,2707,13702,11497,2206,0,New York,Organic,2016
5/22/2016,$2.01,44794,5436,21065,2695,15598,15280,318,0,New York,Organic,2016
5/15/2016,$2.02,34788,4328,15961,2631,11868,11027,841,0,New York,Organic,2016
5/8/2016,$2.00,39639,3876,11969,2361,21432,20040,1392,0,New York,Organic,2016
5/1/2016,$2.16,54478,5556,17186,2672,29063,27009,2055,0,New York,Organic,2016
4/24/2016,$2.11,50335,4483,15498,2804,27550,27093,457,0,New York,Organic,2016
4/17/2016,$1.98,40281,4726,18018,2509,15028,13176,1852,0,New York,Organic,2016
4/10/2016,$2.20,30461,3080,11181,2404,13796,12724,1072,0,New York,Organic,2016
4/3/2016,$2.08,47309,5328,16420,2449,23112,21877,1236,0,New York,Organic,2016
3/27/2016,$2.12,35909,2964,12313,2499,18133,17606,527,0,New York,Organic,2016
3/20/2016,$1.92,31917,5060,14571,2250,10036,9225,811,0,New York,Organic,2016
3/13/2016,$1.96,33410,7270,12040,2081,12019,10528,1490,0,New York,Organic,2016
3/6/2016,$1.86,41547,8104,16994,2071,14378,9997,4381,0,New York,Organic,2016
2/28/2016,$1.96,32609,4924,13005,1706,12973,9947,3026,0,New York,Organic,2016
2/21/2016,$1.90,26230,5044,10101,1489,9597,5209,4387,0,New York,Organic,2016
2/14/2016,$2.11,28290,4689,9473,1200,12928,10464,2464,0,New York,Organic,2016
2/7/2016,$1.95,30482,4812,9963,1516,14192,8388,5804,0,New York,Organic,2016
1/31/2016,$1.83,24749,2126,7493,1236,13894,3843,10051,0,New York,Organic,2016
1/24/2016,$2.09,28121,2290,9485,2221,14126,7033,7093,0,New York,Organic,2016
1/17/2016,$1.93,20476,4864,8524,1707,5381,1492,3889,0,New York,Organic,2016
1/10/2016,$1.54,34629,3898,11770,1689,17272,402,16870,0,New York,Organic,2016
1/3/2016,$1.61,21072,1302,4127,1757,13886,869,13016,0,New York,Organic,2016
12/25/2016,$2.00,109788,8252,26477,717,74343,73179,1163,0,NORTHEAST,Organic,2016
12/18/2016,$1.94,113583,14616,33603,164,65200,63812,1388,0,NORTHEAST,Organic,2016
12/11/2016,$2.01,106003,6301,23536,484,75682,75224,457,0,NORTHEAST,Organic,2016
12/4/2016,$2.00,117563,11974,36255,401,68933,68363,570,0,NORTHEAST,Organic,2016
11/27/2016,$2.13,85024,6089,22961,230,55744,55092,652,0,NORTHEAST,Organic,2016
11/20/2016,$1.93,119375,13476,40040,186,65673,64603,1070,0,NORTHEAST,Organic,2016
11/13/2016,$2.13,82988,6112,27856,111,48908,48446,462,0,NORTHEAST,Organic,2016
11/6/2016,$2.07,89099,5609,26861,141,56488,55962,526,0,NORTHEAST,Organic,2016
10/30/2016,$1.96,72130,7966,26564,67,37533,36379,1154,0,NORTHEAST,Organic,2016
10/23/2016,$1.70,57082,3798,9176,44,44065,43497,568,0,NORTHEAST,Organic,2016
10/16/2016,$1.86,73430,5942,21092,94,46302,45250,1052,0,NORTHEAST,Organic,2016
10/9/2016,$1.91,87712,6424,21882,700,58706,57686,1020,0,NORTHEAST,Organic,2016
10/2/2016,$1.99,100529,5768,20282,1326,73153,72212,941,0,NORTHEAST,Organic,2016
9/25/2016,$1.96,111262,6169,19761,559,84774,84054,720,0,NORTHEAST,Organic,2016
9/18/2016,$2.04,137076,6844,22067,1273,106893,106402,491,0,NORTHEAST,Organic,2016
9/11/2016,$1.95,165387,12483,42591,430,109883,108495,1388,0,NORTHEAST,Organic,2016
9/4/2016,$1.92,128284,8635,30659,537,88453,87988,465,0,NORTHEAST,Organic,2016
8/28/2016,$1.84,71637,4850,24190,1136,41460,41026,435,0,NORTHEAST,Organic,2016
8/21/2016,$1.75,106120,7702,29626,1175,67617,66877,740,0,NORTHEAST,Organic,2016
8/14/2016,$1.85,76277,7745,27894,1325,39312,38368,945,0,NORTHEAST,Organic,2016
8/7/2016,$1.88,87943,6863,28661,1614,50805,50509,296,0,NORTHEAST,Organic,2016
7/31/2016,$1.87,73836,5541,26017,1541,40737,40157,580,0,NORTHEAST,Organic,2016
7/24/2016,$1.89,88924,5082,26745,2321,54776,51249,3527,0,NORTHEAST,Organic,2016
7/17/2016,$2.07,149636,6082,28783,3117,111654,101869,9785,0,NORTHEAST,Organic,2016
7/10/2016,$1.99,131640,7294,31729,2224,90393,83325,7068,0,NORTHEAST,Organic,2016
7/3/2016,$1.86,152428,6218,33939,1960,110311,98420,11891,0,NORTHEAST,Organic,2016
6/26/2016,$1.91,115924,5040,25775,534,84575,74390,10185,0,NORTHEAST,Organic,2016
6/19/2016,$1.90,116679,4677,25454,332,86216,75420,10796,0,NORTHEAST,Organic,2016
6/12/2016,$1.71,93841,6583,25151,1518,60589,48533,12056,0,NORTHEAST,Organic,2016
6/5/2016,$1.79,102941,3880,22468,331,76262,64790,11472,0,NORTHEAST,Organic,2016
5/29/2016,$1.87,111097,6197,27663,2316,74921,61556,13366,0,NORTHEAST,Organic,2016
5/22/2016,$1.81,134280,7555,34677,2270,89778,80740,9038,0,NORTHEAST,Organic,2016
5/15/2016,$1.79,112278,5714,26315,2397,77852,67998,9854,0,NORTHEAST,Organic,2016
5/8/2016,$1.78,123023,5190,23718,2044,92072,76581,15490,0,NORTHEAST,Organic,2016
5/1/2016,$1.94,151477,8435,33078,2207,107757,95608,12148,0,NORTHEAST,Organic,2016
4/24/2016,$1.90,151219,7151,24967,2443,116659,103152,13506,0,NORTHEAST,Organic,2016
4/17/2016,$1.84,119447,6852,28274,2138,82182,68444,13738,0,NORTHEAST,Organic,2016
4/10/2016,$1.88,114276,4209,19962,2037,88067,70435,17632,0,NORTHEAST,Organic,2016
4/3/2016,$1.88,124627,7548,25272,2015,89794,79550,10244,0,NORTHEAST,Organic,2016
3/27/2016,$1.85,114768,4081,20857,2136,87693,77619,10074,0,NORTHEAST,Organic,2016
3/20/2016,$1.75,104018,6688,25202,1881,70246,60348,9899,0,NORTHEAST,Organic,2016
3/13/2016,$1.75,103719,10674,21147,1755,70144,53468,16676,0,NORTHEAST,Organic,2016
3/6/2016,$1.79,113860,12253,30535,1757,69316,41427,27889,0,NORTHEAST,Organic,2016
2/28/2016,$1.80,109508,6651,28375,1434,73047,45277,27770,0,NORTHEAST,Organic,2016
2/21/2016,$1.77,87443,6874,18295,1275,60998,36591,24407,0,NORTHEAST,Organic,2016
2/14/2016,$1.95,83663,7156,19173,1055,56279,44769,11510,0,NORTHEAST,Organic,2016
2/7/2016,$1.90,96595,7261,23223,1330,64782,38549,26233,0,NORTHEAST,Organic,2016
1/31/2016,$1.73,87698,3605,14831,1124,68138,34163,33975,0,NORTHEAST,Organic,2016
1/24/2016,$1.82,89369,3750,17193,1929,66497,42410,24087,0,NORTHEAST,Organic,2016
1/17/2016,$1.67,76290,7832,17800,1500,49158,33936,15222,0,NORTHEAST,Organic,2016
1/10/2016,$1.52,99539,5989,21064,1436,71050,31297,39753,0,NORTHEAST,Organic,2016
1/3/2016,$1.54,79900,2252,13966,1511,62172,27555,34617,0,NORTHEAST,Organic,2016
12/25/2016,$1.90,10969,10,301,0,10658,10658,0,0,Northern New England,Organic,2016
12/18/2016,$1.95,7450,6,215,0,7228,7228,0,0,Northern New England,Organic,2016
12/11/2016,$1.85,10526,6,172,0,10348,10348,0,0,Northern New England,Organic,2016
12/4/2016,$1.96,8742,16,159,0,8566,8566,0,0,Northern New England,Organic,2016
11/27/2016,$1.84,8725,46,227,0,8451,8451,0,0,Northern New England,Organic,2016
11/20/2016,$1.81,9539,21,244,0,9274,9274,0,0,Northern New England,Organic,2016
11/13/2016,$1.79,10725,4,232,0,10490,10490,0,0,Northern New England,Organic,2016
11/6/2016,$1.84,12575,6,336,0,12233,12233,0,0,Northern New England,Organic,2016
10/30/2016,$1.65,7405,1,181,0,7223,7223,0,0,Northern New England,Organic,2016
10/23/2016,$1.75,11324,0,154,0,11171,11171,0,0,Northern New England,Organic,2016
10/16/2016,$1.49,8965,4,203,0,8759,8759,0,0,Northern New England,Organic,2016
10/9/2016,$1.56,10290,0,124,0,10166,10166,0,0,Northern New England,Organic,2016
10/2/2016,$1.58,12401,0,173,0,12228,12228,0,0,Northern New England,Organic,2016
9/25/2016,$1.51,14401,2,321,0,14078,14078,0,0,Northern New England,Organic,2016
9/18/2016,$1.66,11836,0,228,0,11609,11609,0,0,Northern New England,Organic,2016
9/11/2016,$1.65,17561,6,271,0,17284,17284,0,0,Northern New England,Organic,2016
9/4/2016,$1.58,13039,1,231,0,12807,12807,0,0,Northern New England,Organic,2016
8/28/2016,$1.51,8866,1,235,0,8630,8630,0,0,Northern New England,Organic,2016
8/21/2016,$1.43,11826,3,240,0,11584,11584,0,0,Northern New England,Organic,2016
8/14/2016,$1.40,8519,1,311,0,8207,8207,0,0,Northern New England,Organic,2016
8/7/2016,$1.28,5685,1,245,0,5439,5439,0,0,Northern New England,Organic,2016
7/31/2016,$1.10,4846,0,214,0,4631,4631,0,0,Northern New England,Organic,2016
7/24/2016,$1.13,5882,0,287,0,5595,5589,6,0,Northern New England,Organic,2016
7/17/2016,$1.47,12521,0,200,0,12322,12322,0,0,Northern New England,Organic,2016
7/10/2016,$1.45,14483,5,145,0,14332,14332,0,0,Northern New England,Organic,2016
7/3/2016,$1.33,29132,1,336,0,28795,28795,0,0,Northern New England,Organic,2016
6/26/2016,$1.46,12472,1,150,0,12321,12321,0,0,Northern New England,Organic,2016
6/19/2016,$1.42,10849,4,145,0,10700,10700,0,0,Northern New England,Organic,2016
6/12/2016,$0.99,4574,0,105,0,4469,4469,0,0,Northern New England,Organic,2016
6/5/2016,$1.04,5130,0,184,0,4946,4946,0,0,Northern New England,Organic,2016
5/29/2016,$1.19,4901,3,353,0,4545,4545,0,0,Northern New England,Organic,2016
5/22/2016,$1.26,7646,4,250,0,7392,7392,0,0,Northern New England,Organic,2016
5/15/2016,$1.22,5778,0,221,0,5558,5558,0,0,Northern New England,Organic,2016
5/8/2016,$1.63,11801,0,299,0,11503,11503,0,0,Northern New England,Organic,2016
5/1/2016,$1.62,11626,0,128,0,11498,11498,0,0,Northern New England,Organic,2016
4/24/2016,$1.69,13227,1,357,0,12869,12869,0,0,Northern New England,Organic,2016
4/17/2016,$1.60,12342,0,264,0,12078,12078,0,0,Northern New England,Organic,2016
4/10/2016,$1.50,13625,4,276,0,13344,13344,0,0,Northern New England,Organic,2016
4/3/2016,$1.61,8176,0,215,0,7960,7960,0,0,Northern New England,Organic,2016
3/27/2016,$1.61,12855,11,308,0,12537,12537,0,0,Northern New England,Organic,2016
3/20/2016,$1.67,11337,5,424,0,10908,10908,0,0,Northern New England,Organic,2016
3/13/2016,$1.63,10986,5,222,0,10758,10758,0,0,Northern New England,Organic,2016
3/6/2016,$1.68,10184,9,443,0,9733,9733,0,0,Northern New England,Organic,2016
2/28/2016,$1.64,9920,1,357,0,9562,9558,3,0,Northern New England,Organic,2016
2/21/2016,$1.64,9228,1,175,0,9052,9052,0,0,Northern New England,Organic,2016
2/14/2016,$1.66,10159,5,169,0,9985,9985,0,0,Northern New England,Organic,2016
2/7/2016,$1.67,9791,6,201,0,9584,9584,0,0,Northern New England,Organic,2016
1/31/2016,$1.65,9141,2,154,0,8984,8984,0,0,Northern New England,Organic,2016
1/24/2016,$1.67,11214,12,210,0,10992,10992,0,0,Northern New England,Organic,2016
1/17/2016,$1.55,10460,6,249,0,10205,10205,0,0,Northern New England,Organic,2016
1/10/2016,$1.66,10525,16,246,0,10263,10260,3,0,Northern New England,Organic,2016
1/3/2016,$1.63,8937,13,249,0,8675,8675,0,0,Northern New England,Organic,2016
12/25/2016,$1.27,5602,475,38,0,5089,2863,2225,0,Orlando,Organic,2016
12/18/2016,$1.26,5671,458,51,0,5163,3027,2136,0,Orlando,Organic,2016
12/11/2016,$1.40,5860,520,33,0,5307,2820,2487,0,Orlando,Organic,2016
12/4/2016,$1.46,5321,529,42,0,4750,2107,2643,0,Orlando,Organic,2016
11/27/2016,$1.47,4543,470,40,0,4032,1927,2106,0,Orlando,Organic,2016
11/20/2016,$1.53,5482,603,45,0,4834,2077,2757,0,Orlando,Organic,2016
11/13/2016,$1.53,6791,691,47,0,6053,3137,2916,0,Orlando,Organic,2016
11/6/2016,$1.56,6077,851,90,0,5136,1777,3359,0,Orlando,Organic,2016
10/30/2016,$1.56,3759,692,201,0,2865,303,2562,0,Orlando,Organic,2016
10/23/2016,$1.50,4025,741,54,0,3231,10,3221,0,Orlando,Organic,2016
10/16/2016,$1.44,2930,478,51,0,2401,533,1867,0,Orlando,Organic,2016
10/9/2016,$2.00,3382,1878,136,0,1368,687,681,0,Orlando,Organic,2016
10/2/2016,$2.30,3773,2848,212,0,712,707,6,0,Orlando,Organic,2016
9/25/2016,$2.03,3985,2264,180,0,1541,1010,531,0,Orlando,Organic,2016
9/18/2016,$1.40,7833,1164,72,0,6597,2157,4441,0,Orlando,Organic,2016
9/11/2016,$1.47,7565,1322,108,0,6135,2990,3145,0,Orlando,Organic,2016
9/4/2016,$1.85,6266,2497,246,0,3523,3500,23,0,Orlando,Organic,2016
8/28/2016,$1.80,6295,2354,141,0,3800,3757,43,0,Orlando,Organic,2016
8/21/2016,$1.85,6360,2643,177,0,3540,3503,37,0,Orlando,Organic,2016
8/14/2016,$1.88,6737,3004,160,0,3573,3530,43,0,Orlando,Organic,2016
8/7/2016,$1.90,6741,3068,186,0,3487,3453,33,0,Orlando,Organic,2016
7/31/2016,$1.84,7014,3289,135,0,3590,3543,47,0,Orlando,Organic,2016
7/24/2016,$1.81,8412,3787,211,0,4413,4380,33,0,Orlando,Organic,2016
7/17/2016,$1.90,6346,3282,176,0,2888,2875,13,0,Orlando,Organic,2016
7/10/2016,$1.53,9913,2719,222,0,6972,6942,30,0,Orlando,Organic,2016
7/3/2016,$1.32,9030,2607,229,0,6194,6171,23,0,Orlando,Organic,2016
6/26/2016,$1.64,6955,3804,275,0,2877,2863,13,0,Orlando,Organic,2016
6/19/2016,$1.51,6726,2669,340,0,3717,3703,13,0,Orlando,Organic,2016
6/12/2016,$1.58,6084,3023,155,0,2907,2880,27,0,Orlando,Organic,2016
6/5/2016,$1.51,6377,2655,135,0,3587,3570,17,0,Orlando,Organic,2016
5/29/2016,$1.47,7279,2743,99,0,4437,4433,3,0,Orlando,Organic,2016
5/22/2016,$1.59,6643,2686,133,0,3824,3824,0,0,Orlando,Organic,2016
5/15/2016,$1.64,5419,2355,123,0,2941,2941,0,0,Orlando,Organic,2016
5/8/2016,$1.68,5598,2770,154,0,2674,2674,0,0,Orlando,Organic,2016
5/1/2016,$1.60,5700,2123,145,0,3431,3431,0,0,Orlando,Organic,2016
4/24/2016,$1.61,6014,2375,98,0,3541,3541,0,0,Orlando,Organic,2016
4/17/2016,$1.64,5605,2539,160,0,2906,2906,0,0,Orlando,Organic,2016
4/10/2016,$1.51,5191,2428,124,0,2639,2639,0,0,Orlando,Organic,2016
4/3/2016,$1.56,5755,2988,132,0,2634,2634,0,0,Orlando,Organic,2016
3/27/2016,$1.60,5298,2981,111,0,2207,2207,0,0,Orlando,Organic,2016
3/20/2016,$1.57,4356,2282,102,0,1972,1972,0,0,Orlando,Organic,2016
3/13/2016,$1.52,5651,2735,99,0,2817,2817,0,0,Orlando,Organic,2016
3/6/2016,$1.74,3788,2527,84,0,1177,1167,10,0,Orlando,Organic,2016
2/28/2016,$1.78,4144,2916,110,0,1117,1110,7,0,Orlando,Organic,2016
2/21/2016,$1.67,3725,2172,62,0,1491,1488,3,0,Orlando,Organic,2016
2/14/2016,$1.69,4080,2475,48,0,1557,1557,0,0,Orlando,Organic,2016
2/7/2016,$1.70,3887,2384,72,0,1430,1430,0,0,Orlando,Organic,2016
1/31/2016,$1.76,4059,2811,68,0,1180,1173,7,0,Orlando,Organic,2016
1/24/2016,$1.59,4768,2300,58,0,2410,2410,0,0,Orlando,Organic,2016
1/17/2016,$1.77,3491,2448,73,0,970,967,3,0,Orlando,Organic,2016
1/10/2016,$1.75,3858,2418,60,0,1380,1363,17,0,Orlando,Organic,2016
1/3/2016,$1.33,9388,5709,99,0,3580,1437,2143,0,Orlando,Organic,2016
12/25/2016,$1.90,11377,982,3178,15,7203,7054,149,0,Philadelphia,Organic,2016
12/18/2016,$1.87,10811,1455,4382,0,4974,4795,179,0,Philadelphia,Organic,2016
12/11/2016,$2.04,8663,565,2881,2,5214,5214,0,0,Philadelphia,Organic,2016
12/4/2016,$2.01,10386,1179,5084,3,4119,4119,0,0,Philadelphia,Organic,2016
11/27/2016,$2.18,7897,705,3573,9,3610,3510,101,0,Philadelphia,Organic,2016
11/20/2016,$1.90,11621,1865,4782,14,4960,4760,200,0,Philadelphia,Organic,2016
11/13/2016,$2.45,6286,930,3350,3,2003,1991,11,0,Philadelphia,Organic,2016
11/6/2016,$2.32,7735,869,2632,0,4233,4214,19,0,Philadelphia,Organic,2016
10/30/2016,$2.39,6532,1020,3824,0,1687,1633,54,0,Philadelphia,Organic,2016
10/23/2016,$2.06,4580,677,2326,0,1577,1554,23,0,Philadelphia,Organic,2016
10/16/2016,$2.26,6276,824,2625,0,2827,2717,110,0,Philadelphia,Organic,2016
10/9/2016,$2.17,6701,868,2915,4,2914,2785,129,0,Philadelphia,Organic,2016
10/2/2016,$2.23,6866,855,2659,0,3352,3228,124,0,Philadelphia,Organic,2016
9/25/2016,$2.24,9521,782,3275,19,5445,5419,26,0,Philadelphia,Organic,2016
9/18/2016,$2.18,12536,765,2809,0,8962,8857,105,0,Philadelphia,Organic,2016
9/11/2016,$2.08,15403,1346,4722,8,9327,9245,82,0,Philadelphia,Organic,2016
9/4/2016,$2.04,12126,1240,4534,39,6312,6312,0,0,Philadelphia,Organic,2016
8/28/2016,$2.06,6321,573,3403,23,2322,2289,33,0,Philadelphia,Organic,2016
8/21/2016,$1.87,10605,882,4182,7,5534,5365,169,0,Philadelphia,Organic,2016
8/14/2016,$2.06,6969,863,3718,16,2372,2240,132,0,Philadelphia,Organic,2016
8/7/2016,$2.04,9269,729,3821,4,4715,4647,68,0,Philadelphia,Organic,2016
7/31/2016,$2.20,7432,666,3284,14,3467,3467,0,0,Philadelphia,Organic,2016
7/24/2016,$2.07,7958,625,3548,17,3768,3587,181,0,Philadelphia,Organic,2016
7/17/2016,$2.16,13247,856,4252,21,8119,6665,1454,0,Philadelphia,Organic,2016
7/10/2016,$2.15,10302,1248,4556,25,4472,4063,410,0,Philadelphia,Organic,2016
7/3/2016,$2.16,10437,1028,4846,15,4548,3592,956,0,Philadelphia,Organic,2016
6/26/2016,$2.16,9455,580,3965,29,4882,3662,1220,0,Philadelphia,Organic,2016
6/19/2016,$2.19,10778,595,4221,0,5962,5110,852,0,Philadelphia,Organic,2016
6/12/2016,$1.85,9058,939,4044,0,4075,3297,778,0,Philadelphia,Organic,2016
6/5/2016,$1.91,9902,402,3389,13,6099,5183,916,0,Philadelphia,Organic,2016
5/29/2016,$2.07,10739,623,3963,5,6148,5230,918,0,Philadelphia,Organic,2016
5/22/2016,$1.97,11516,751,4399,9,6358,6251,107,0,Philadelphia,Organic,2016
5/15/2016,$1.98,10923,549,3732,166,6476,5472,1003,0,Philadelphia,Organic,2016
5/8/2016,$1.86,8515,480,3608,7,4420,3417,1002,0,Philadelphia,Organic,2016
