Week,ASP*,Total Volume,4046,4225,4770,Total Bagged,Sml Bagged,Lrg Bagged,XLrg Bagged,region,type,year
8/30/2015,$2.01,50308,3999,19017,852,26439,25235,1204,0,NORTHEAST,Organic,2015
8/23/2015,$1.99,54256,4413,19201,918,29724,29488,236,0,NORTHEAST,Organic,2015
8/16/2015,$2.11,47300,6353,20047,806,20093,19683,410,0,NORTHEAST,Organic,2015
8/9/2015,$1.89,59179,8201,20528,789,29662,29202,460,0,NORTHEAST,Organic,2015
8/2/2015,$2.02,51880,3802,18439,230,29410,29029,381,0,NORTHEAST,Organic,2015
7/26/2015,$1.94,45208,4768,20119,88,20234,19658,576,0,NORTHEAST,Organic,2015
7/19/2015,$2.07,47878,3613,20744,94,23427,23397,30,0,NORTHEAST,Organic,2015
7/12/2015,$2.01,40245,4205,19851,90,16099,16093,6,0,NORTHEAST,Organic,2015
7/5/2015,$2.09,45881,3575,18759,132,23414,23393,21,0,NORTHEAST,Organic,2015
6/28/2015,$1.93,56485,5628,22071,532,28255,28196,59,0,NORTHEAST,Organic,2015
6/21/2015,$2.12,48785,5391,20200,1166,22028,21514,514,0,NORTHEAST,Organic,2015
6/14/2015,$1.93,65593,7000,25149,979,32465,32250,215,0,NORTHEAST,Organic,2015
6/7/2015,$2.02,57645,4854,17360,857,34575,34488,86,0,NORTHEAST,Organic,2015
5/31/2015,$1.89,63807,5615,21200,705,36288,36137,151,0,NORTHEAST,Organic,2015
5/24/2015,$1.97,63674,5569,18983,514,38608,38338,269,0,NORTHEAST,Organic,2015
5/17/2015,$1.92,68435,4445,20525,120,43345,43257,88,0,NORTHEAST,Organic,2015
5/10/2015,$1.90,68804,4593,25194,29,38988,38816,172,0,NORTHEAST,Organic,2015
5/3/2015,$1.89,67905,3880,25454,538,38033,37812,221,0,NORTHEAST,Organic,2015
4/26/2015,$1.96,53201,3100,16191,438,33471,33362,110,0,NORTHEAST,Organic,2015
4/19/2015,$1.94,60349,4358,24248,50,31694,31417,277,0,NORTHEAST,Organic,2015
4/12/2015,$1.81,69377,6165,22584,27,40600,40304,297,0,NORTHEAST,Organic,2015
4/5/2015,$1.91,52970,3446,15317,48,34159,33978,181,0,NORTHEAST,Organic,2015
3/29/2015,$1.95,46496,5533,16533,91,24339,24299,40,0,NORTHEAST,Organic,2015
3/22/2015,$1.92,44129,4957,20884,28,18259,18248,11,0,NORTHEAST,Organic,2015
3/15/2015,$1.83,43012,2925,16560,26,23501,23398,103,0,NORTHEAST,Organic,2015
3/8/2015,$1.79,60656,3992,17082,39,39543,39362,181,0,NORTHEAST,Organic,2015
3/1/2015,$1.85,56800,5885,17399,27,33490,33458,32,0,NORTHEAST,Organic,2015
2/22/2015,$1.90,56899,5183,17737,66,33913,33581,331,0,NORTHEAST,Organic,2015
2/15/2015,$1.84,57627,3634,21385,79,32529,32381,148,0,NORTHEAST,Organic,2015
2/8/2015,$1.85,65899,2548,19980,38,43333,43044,288,0,NORTHEAST,Organic,2015
2/1/2015,$1.78,63537,3279,23695,14,36550,36538,12,0,NORTHEAST,Organic,2015
1/25/2015,$1.92,40358,2519,17147,73,20619,20456,164,0,NORTHEAST,Organic,2015
1/18/2015,$1.94,35304,1461,13317,74,20452,18457,1995,0,NORTHEAST,Organic,2015
1/11/2015,$1.86,50080,3612,20044,66,26358,26332,26,0,NORTHEAST,Organic,2015
1/4/2015,$1.88,48280,4477,22389,23,21391,21380,12,0,NORTHEAST,Organic,2015
12/27/2015,$1.65,8120,11,155,0,7954,7954,0,0,Northern New England,Organic,2015
12/20/2015,$1.65,9263,10,150,0,9103,9103,0,0,Northern New England,Organic,2015
12/13/2015,$1.62,8030,10,135,0,7886,7886,0,0,Northern New England,Organic,2015
12/6/2015,$1.61,9279,12,79,0,9188,9184,3,0,Northern New England,Organic,2015
11/29/2015,$1.63,8206,5,89,0,8112,8108,3,0,Northern New England,Organic,2015
11/22/2015,$1.66,9580,15,78,0,9487,9487,0,0,Northern New England,Organic,2015
11/15/2015,$1.57,9930,8,187,0,9734,9731,3,0,Northern New England,Organic,2015
11/8/2015,$1.58,8341,9,262,0,8069,8069,0,0,Northern New England,Organic,2015
11/1/2015,$1.62,8260,13,89,0,8158,8158,0,0,Northern New England,Organic,2015
10/25/2015,$1.61,7858,8,84,0,7765,7765,0,0,Northern New England,Organic,2015
10/18/2015,$1.63,7920,1,76,0,7843,7843,0,0,Northern New England,Organic,2015
10/11/2015,$1.61,8750,6,68,0,8675,8675,0,0,Northern New England,Organic,2015
10/4/2015,$1.62,9011,16,189,0,8807,8807,0,0,Northern New England,Organic,2015
9/27/2015,$1.93,5375,6,264,0,5105,5105,0,0,Northern New England,Organic,2015
9/20/2015,$1.96,6799,30,656,0,6112,6112,0,0,Northern New England,Organic,2015
9/13/2015,$1.93,7466,18,687,0,6760,6760,0,0,Northern New England,Organic,2015
9/6/2015,$1.95,6937,4,670,0,6263,6263,0,0,Northern New England,Organic,2015
8/30/2015,$1.92,8006,4,675,0,7327,7327,0,0,Northern New England,Organic,2015
8/23/2015,$1.91,9116,19,770,0,8327,8327,0,0,Northern New England,Organic,2015
8/16/2015,$1.93,8259,16,691,0,7552,7552,0,0,Northern New England,Organic,2015
8/9/2015,$1.92,8552,22,639,0,7891,7881,10,0,Northern New England,Organic,2015
8/2/2015,$1.96,9347,88,754,0,8505,8479,27,0,Northern New England,Organic,2015
7/26/2015,$1.95,7510,94,1066,0,6350,6314,37,0,Northern New England,Organic,2015
7/19/2015,$1.96,8068,21,1105,0,6943,6943,0,0,Northern New England,Organic,2015
7/12/2015,$1.95,8822,20,1073,0,7728,7728,0,0,Northern New England,Organic,2015
7/5/2015,$1.95,10420,6,1080,0,9333,9333,0,0,Northern New England,Organic,2015
6/28/2015,$1.95,8515,1,1100,0,7414,7414,0,0,Northern New England,Organic,2015
6/21/2015,$1.93,8029,37,723,0,7269,7269,0,0,Northern New England,Organic,2015
6/14/2015,$1.94,8634,37,781,0,7816,7816,0,0,Northern New England,Organic,2015
6/7/2015,$1.92,8091,5,848,0,7238,7238,0,0,Northern New England,Organic,2015
5/31/2015,$1.91,8889,5,1045,0,7839,7839,0,0,Northern New England,Organic,2015
5/24/2015,$1.88,7516,6,678,0,6832,6832,0,0,Northern New England,Organic,2015
5/17/2015,$1.88,8208,35,880,0,7293,7293,0,0,Northern New England,Organic,2015
5/10/2015,$1.91,7575,42,820,0,6714,6714,0,0,Northern New England,Organic,2015
5/3/2015,$1.92,7983,7,631,0,7344,7344,0,0,Northern New England,Organic,2015
4/26/2015,$1.88,7583,7,618,0,6959,6959,0,0,Northern New England,Organic,2015
4/19/2015,$1.88,7469,3,644,0,6822,6822,0,0,Northern New England,Organic,2015
4/12/2015,$1.87,7095,46,445,0,6604,6604,0,0,Northern New England,Organic,2015
4/5/2015,$1.88,8445,56,554,0,7835,7835,0,0,Northern New England,Organic,2015
3/29/2015,$1.90,6433,25,570,0,5839,5839,0,0,Northern New England,Organic,2015
3/22/2015,$1.88,8084,10,977,0,7097,7097,0,0,Northern New England,Organic,2015
3/15/2015,$1.90,5600,8,688,0,4904,4904,0,0,Northern New England,Organic,2015
3/8/2015,$1.87,6757,33,809,0,5915,5915,0,0,Northern New England,Organic,2015
3/1/2015,$1.82,6941,6,871,0,6064,6064,0,0,Northern New England,Organic,2015
2/22/2015,$1.82,6268,7,874,0,5387,5387,0,0,Northern New England,Organic,2015
2/15/2015,$1.87,7199,8,591,0,6601,6601,0,0,Northern New England,Organic,2015
2/8/2015,$1.88,7857,0,523,0,7334,7334,0,0,Northern New England,Organic,2015
2/1/2015,$1.89,6551,4,568,0,5978,5978,0,0,Northern New England,Organic,2015
1/25/2015,$1.90,6757,0,594,0,6164,6164,0,0,Northern New England,Organic,2015
1/18/2015,$1.88,7619,0,569,0,7050,7050,0,0,Northern New England,Organic,2015
1/11/2015,$1.88,6485,1,590,0,5894,5894,0,0,Northern New England,Organic,2015
1/4/2015,$1.83,7301,7,630,0,6664,6664,0,0,Northern New England,Organic,2015
12/27/2015,$1.67,3110,1618,49,0,1443,1120,324,0,Orlando,Organic,2015
12/20/2015,$1.89,2851,2169,71,0,610,610,0,0,Orlando,Organic,2015
12/13/2015,$1.87,2437,1758,81,0,598,598,0,0,Orlando,Organic,2015
12/6/2015,$1.85,2811,1962,53,0,797,797,0,0,Orlando,Organic,2015
11/29/2015,$1.87,2083,1491,42,0,550,547,3,0,Orlando,Organic,2015
11/22/2015,$1.84,2376,1572,44,0,760,727,33,0,Orlando,Organic,2015
11/15/2015,$1.83,2903,1909,45,0,950,947,3,0,Orlando,Organic,2015
11/8/2015,$1.83,3068,1987,28,0,1053,1053,0,0,Orlando,Organic,2015
11/1/2015,$1.80,3127,1850,19,0,1259,1259,0,0,Orlando,Organic,2015
10/25/2015,$1.85,2905,2020,9,0,877,877,0,0,Orlando,Organic,2015
10/18/2015,$2.18,2805,1877,48,0,880,880,0,0,Orlando,Organic,2015
10/11/2015,$2.05,3286,1760,51,0,1476,1476,0,0,Orlando,Organic,2015
10/4/2015,$2.11,2991,1810,28,0,1153,1153,0,0,Orlando,Organic,2015
9/27/2015,$2.24,2490,1825,23,0,642,642,0,0,Orlando,Organic,2015
9/20/2015,$2.08,3253,1870,48,0,1335,1335,0,0,Orlando,Organic,2015
9/13/2015,$2.11,2895,1771,42,0,1083,1083,0,0,Orlando,Organic,2015
9/6/2015,$1.95,3337,1471,67,0,1800,1800,0,0,Orlando,Organic,2015
8/30/2015,$2.11,3081,1876,56,0,1150,1150,0,0,Orlando,Organic,2015
8/23/2015,$1.96,3761,2044,64,0,1653,1653,0,0,Orlando,Organic,2015
8/16/2015,$1.72,5843,2166,57,0,3620,3620,0,0,Orlando,Organic,2015
8/9/2015,$1.77,4599,2327,57,0,2215,2215,0,0,Orlando,Organic,2015
8/2/2015,$2.00,4054,2241,47,0,1766,1766,0,0,Orlando,Organic,2015
7/26/2015,$1.74,6023,2483,56,0,3484,3484,0,0,Orlando,Organic,2015
7/19/2015,$1.72,5031,2003,62,0,2967,2967,0,0,Orlando,Organic,2015
7/12/2015,$1.89,5281,1639,50,0,3593,3593,0,0,Orlando,Organic,2015
7/5/2015,$1.82,2529,1660,17,0,853,810,43,0,Orlando,Organic,2015
6/28/2015,$1.87,2804,2068,80,0,657,657,0,0,Orlando,Organic,2015
6/21/2015,$1.89,2443,1841,79,0,522,490,32,0,Orlando,Organic,2015
6/14/2015,$1.86,3013,2115,67,0,830,830,0,0,Orlando,Organic,2015
6/7/2015,$1.81,2834,1715,46,0,1073,1073,0,0,Orlando,Organic,2015
5/31/2015,$1.84,3350,2221,89,0,1040,1040,0,0,Orlando,Organic,2015
5/24/2015,$1.81,2640,1582,41,0,1017,1017,0,0,Orlando,Organic,2015
5/17/2015,$1.88,2731,2074,46,0,611,611,0,0,Orlando,Organic,2015
5/10/2015,$1.78,2983,1658,61,0,1264,1264,0,0,Orlando,Organic,2015
5/3/2015,$1.82,2498,1559,49,0,890,890,0,0,Orlando,Organic,2015
4/26/2015,$1.88,2490,1846,58,0,587,587,0,0,Orlando,Organic,2015
4/19/2015,$1.76,2746,1578,104,0,1065,1065,0,0,Orlando,Organic,2015
4/12/2015,$1.89,2311,1775,84,0,452,452,0,0,Orlando,Organic,2015
4/5/2015,$1.82,2405,1494,62,0,849,849,0,0,Orlando,Organic,2015
3/29/2015,$1.89,2719,2081,47,0,590,590,0,0,Orlando,Organic,2015
3/22/2015,$1.77,3578,1876,81,0,1620,1620,0,0,Orlando,Organic,2015
3/15/2015,$1.82,2479,1548,34,0,897,897,0,0,Orlando,Organic,2015
3/8/2015,$1.75,2783,1383,53,0,1347,1347,0,0,Orlando,Organic,2015
3/1/2015,$1.70,3031,1223,29,0,1780,1780,0,0,Orlando,Organic,2015
2/22/2015,$1.76,2585,1347,32,0,1207,1207,0,0,Orlando,Organic,2015
2/15/2015,$1.85,2038,1387,41,0,610,610,0,0,Orlando,Organic,2015
2/8/2015,$1.75,3229,1576,36,0,1617,1617,0,0,Orlando,Organic,2015
2/1/2015,$1.76,2500,1263,54,0,1183,1183,0,0,Orlando,Organic,2015
1/25/2015,$1.82,1925,1175,54,0,697,697,0,0,Orlando,Organic,2015
1/18/2015,$1.79,2152,1237,31,0,883,883,0,0,Orlando,Organic,2015
1/11/2015,$1.92,1611,1290,54,0,267,267,0,0,Orlando,Organic,2015
1/4/2015,$1.80,2057,1200,54,0,803,803,0,0,Orlando,Organic,2015
12/27/2015,$1.50,8780,340,2365,4,6071,560,5511,0,Philadelphia,Organic,2015
12/20/2015,$1.83,6901,720,2854,522,2806,1195,1610,0,Philadelphia,Organic,2015
12/13/2015,$1.79,7292,257,1559,952,4524,1099,3425,0,Philadelphia,Organic,2015
12/6/2015,$1.35,7325,482,1521,24,5298,65,5233,0,Philadelphia,Organic,2015
11/29/2015,$1.45,5105,258,1325,6,3516,103,3413,0,Philadelphia,Organic,2015
11/22/2015,$1.55,4698,400,1709,40,2548,93,2455,0,Philadelphia,Organic,2015
11/15/2015,$1.76,2967,620,1815,16,516,334,183,0,Philadelphia,Organic,2015
11/8/2015,$1.87,2934,663,1824,19,429,211,218,0,Philadelphia,Organic,2015
11/1/2015,$2.06,2371,503,1620,11,237,90,147,0,Philadelphia,Organic,2015
10/25/2015,$1.86,3255,442,1818,16,980,72,907,0,Philadelphia,Organic,2015
10/18/2015,$1.74,3666,230,1601,16,1820,111,1708,0,Philadelphia,Organic,2015
10/11/2015,$1.62,4269,325,1596,17,2331,147,2184,0,Philadelphia,Organic,2015
10/4/2015,$2.15,2709,395,1816,51,447,447,0,0,Philadelphia,Organic,2015
9/27/2015,$2.21,3003,327,1855,26,795,795,0,0,Philadelphia,Organic,2015
9/20/2015,$1.87,3957,621,1921,25,1391,1391,0,0,Philadelphia,Organic,2015
9/13/2015,$1.95,4304,313,1865,49,2077,2071,6,0,Philadelphia,Organic,2015
9/6/2015,$1.71,6849,625,1790,24,4410,4378,32,0,Philadelphia,Organic,2015
8/30/2015,$1.93,4426,421,1691,18,2296,2207,89,0,Philadelphia,Organic,2015
8/23/2015,$1.99,4617,490,1959,16,2152,2141,11,0,Philadelphia,Organic,2015
8/16/2015,$2.06,3886,431,2068,30,1357,1357,0,0,Philadelphia,Organic,2015
8/9/2015,$1.79,5446,629,2301,21,2496,2496,0,0,Philadelphia,Organic,2015
8/2/2015,$1.94,5148,369,1877,12,2890,2890,0,0,Philadelphia,Organic,2015
7/26/2015,$1.92,3072,281,1803,29,960,960,0,0,Philadelphia,Organic,2015
7/19/2015,$1.97,5290,250,1960,12,3068,3068,0,0,Philadelphia,Organic,2015
7/12/2015,$1.98,2618,443,1769,34,372,372,0,0,Philadelphia,Organic,2015
7/5/2015,$2.03,3075,319,1596,13,1147,1147,0,0,Philadelphia,Organic,2015
6/28/2015,$1.88,4786,379,1817,27,2564,2564,0,0,Philadelphia,Organic,2015
6/21/2015,$2.05,3782,406,1535,28,1814,1814,0,0,Philadelphia,Organic,2015
6/14/2015,$1.84,6353,535,2128,8,3683,3683,0,0,Philadelphia,Organic,2015
6/7/2015,$1.94,5043,609,1221,14,3199,3199,0,0,Philadelphia,Organic,2015
5/31/2015,$1.86,5462,508,1828,4,3122,3122,0,0,Philadelphia,Organic,2015
5/24/2015,$1.90,5496,371,1693,18,3413,3413,0,0,Philadelphia,Organic,2015
5/17/2015,$1.85,5578,293,1606,11,3668,3668,0,0,Philadelphia,Organic,2015
5/10/2015,$1.79,7296,365,1645,12,5275,5275,0,0,Philadelphia,Organic,2015
5/3/2015,$1.85,5738,248,1531,19,3940,3940,0,0,Philadelphia,Organic,2015
4/26/2015,$1.86,4699,305,1172,3,3218,3218,0,0,Philadelphia,Organic,2015
4/19/2015,$1.89,4549,387,1672,13,2478,2478,0,0,Philadelphia,Organic,2015
4/12/2015,$1.73,5957,677,1893,8,3379,3379,0,0,Philadelphia,Organic,2015
4/5/2015,$1.81,4383,390,1249,27,2717,2717,0,0,Philadelphia,Organic,2015
3/29/2015,$1.83,4310,383,1310,17,2600,2600,0,0,Philadelphia,Organic,2015
3/22/2015,$1.84,2777,455,1885,8,430,430,0,0,Philadelphia,Organic,2015
3/15/2015,$1.70,4153,387,1358,24,2384,2384,0,0,Philadelphia,Organic,2015
3/8/2015,$1.63,6507,285,1350,9,4864,4864,0,0,Philadelphia,Organic,2015
3/1/2015,$1.83,3449,227,1391,7,1823,1823,0,0,Philadelphia,Organic,2015
2/22/2015,$1.75,4341,256,1244,14,2827,2827,0,0,Philadelphia,Organic,2015
2/15/2015,$1.68,5687,280,1672,20,3715,3715,0,0,Philadelphia,Organic,2015
2/8/2015,$1.76,4173,253,1031,8,2880,2880,0,0,Philadelphia,Organic,2015
2/1/2015,$1.69,4907,285,1416,5,3201,3201,0,0,Philadelphia,Organic,2015
1/25/2015,$1.82,2889,235,1359,23,1272,1272,0,0,Philadelphia,Organic,2015
1/18/2015,$1.93,1699,259,731,20,689,689,0,0,Philadelphia,Organic,2015
1/11/2015,$1.63,6715,429,1809,5,4472,4466,7,0,Philadelphia,Organic,2015
1/4/2015,$1.72,3789,384,1598,11,1795,1795,0,0,Philadelphia,Organic,2015
12/27/2015,$1.72,7422,5038,906,0,1478,1324,154,0,Phoenix/Tucson,Organic,2015
12/20/2015,$1.79,6500,4879,920,0,701,679,22,0,Phoenix/Tucson,Organic,2015
12/13/2015,$1.72,6991,5065,1161,0,766,766,0,0,Phoenix/Tucson,Organic,2015
12/6/2015,$1.87,5936,4844,832,0,260,260,0,0,Phoenix/Tucson,Organic,2015
11/29/2015,$1.89,5176,4379,690,0,107,107,0,0,Phoenix/Tucson,Organic,2015
11/22/2015,$1.89,6756,5652,902,0,202,197,6,0,Phoenix/Tucson,Organic,2015
11/15/2015,$1.89,7452,6237,1005,0,209,203,6,0,Phoenix/Tucson,Organic,2015
11/8/2015,$1.72,9193,7679,1161,0,353,325,28,0,Phoenix/Tucson,Organic,2015
11/1/2015,$1.70,8638,7092,1302,0,245,239,6,0,Phoenix/Tucson,Organic,2015
10/25/2015,$1.52,9308,8002,1140,0,166,143,22,0,Phoenix/Tucson,Organic,2015
10/18/2015,$1.84,12358,10832,1317,0,208,166,42,0,Phoenix/Tucson,Organic,2015
10/11/2015,$1.91,6594,5439,970,0,185,181,4,0,Phoenix/Tucson,Organic,2015
10/4/2015,$1.93,6825,5606,1059,0,161,143,17,0,Phoenix/Tucson,Organic,2015
9/27/2015,$1.85,7129,5086,1579,0,464,442,22,0,Phoenix/Tucson,Organic,2015
9/20/2015,$1.98,4882,3741,891,0,249,193,56,0,Phoenix/Tucson,Organic,2015
9/13/2015,$1.90,7623,5347,1082,0,1194,968,226,0,Phoenix/Tucson,Organic,2015
9/6/2015,$1.79,10568,7314,1598,0,1656,759,896,0,Phoenix/Tucson,Organic,2015
8/30/2015,$1.80,10536,7279,1589,0,1668,1013,655,0,Phoenix/Tucson,Organic,2015
8/23/2015,$1.81,10005,7394,1347,0,1263,797,467,0,Phoenix/Tucson,Organic,2015
8/16/2015,$1.79,10950,7874,1893,0,1182,1013,168,0,Phoenix/Tucson,Organic,2015
8/9/2015,$1.82,10066,7477,1473,0,1116,880,236,0,Phoenix/Tucson,Organic,2015
8/2/2015,$1.88,8594,6676,1273,0,645,533,112,0,Phoenix/Tucson,Organic,2015
7/26/2015,$1.85,7178,5314,1303,0,561,290,271,0,Phoenix/Tucson,Organic,2015
7/19/2015,$1.85,6429,4840,1182,0,406,223,183,0,Phoenix/Tucson,Organic,2015
7/12/2015,$1.82,8064,5716,1463,0,886,747,139,0,Phoenix/Tucson,Organic,2015
7/5/2015,$1.72,10481,7517,1466,0,1498,1127,372,0,Phoenix/Tucson,Organic,2015
6/28/2015,$1.54,11633,9146,1569,0,919,303,615,0,Phoenix/Tucson,Organic,2015
6/21/2015,$1.48,14656,11743,1865,0,1048,737,311,0,Phoenix/Tucson,Organic,2015
6/14/2015,$1.62,12799,8834,2031,0,1934,1193,741,0,Phoenix/Tucson,Organic,2015
6/7/2015,$1.54,13841,10264,1518,0,2059,973,1086,0,Phoenix/Tucson,Organic,2015
5/31/2015,$1.54,14390,10865,1272,0,2253,1026,1227,0,Phoenix/Tucson,Organic,2015
5/24/2015,$1.70,11606,8631,1351,0,1623,960,663,0,Phoenix/Tucson,Organic,2015
5/17/2015,$1.67,11594,8486,1511,0,1597,867,731,0,Phoenix/Tucson,Organic,2015
5/10/2015,$1.46,14755,11233,1442,0,2080,907,1174,0,Phoenix/Tucson,Organic,2015
5/3/2015,$1.40,17520,12880,2628,0,2012,1073,939,0,Phoenix/Tucson,Organic,2015
4/26/2015,$1.65,17775,11277,4970,0,1528,727,802,0,Phoenix/Tucson,Organic,2015
4/19/2015,$1.48,15736,12488,1698,0,1550,670,880,0,Phoenix/Tucson,Organic,2015
4/12/2015,$1.56,14282,10085,1366,0,2831,2138,692,0,Phoenix/Tucson,Organic,2015
4/5/2015,$1.50,14328,10944,1291,0,2093,1813,280,0,Phoenix/Tucson,Organic,2015
3/29/2015,$1.46,15288,13442,1144,0,702,665,37,0,Phoenix/Tucson,Organic,2015
3/22/2015,$1.37,13825,11612,1541,0,672,659,12,0,Phoenix/Tucson,Organic,2015
3/15/2015,$1.56,9531,7209,1255,0,1067,1057,10,0,Phoenix/Tucson,Organic,2015
3/8/2015,$1.52,12546,8912,1115,0,2518,2513,5,0,Phoenix/Tucson,Organic,2015
3/1/2015,$1.37,14619,11419,1566,0,1634,1627,7,0,Phoenix/Tucson,Organic,2015
2/22/2015,$1.59,10925,8586,1455,0,884,867,17,0,Phoenix/Tucson,Organic,2015
2/15/2015,$1.66,10159,7843,1205,0,1112,1097,15,0,Phoenix/Tucson,Organic,2015
2/8/2015,$1.55,12418,9275,1356,0,1787,1787,0,0,Phoenix/Tucson,Organic,2015
2/1/2015,$1.18,13646,10811,2017,0,819,813,5,0,Phoenix/Tucson,Organic,2015
1/25/2015,$1.54,10849,7988,1728,0,1133,1120,13,0,Phoenix/Tucson,Organic,2015
1/18/2015,$1.36,12252,10249,1530,0,473,473,0,0,Phoenix/Tucson,Organic,2015
1/11/2015,$1.36,14035,11523,1633,0,879,877,3,0,Phoenix/Tucson,Organic,2015
1/4/2015,$1.12,17297,14570,1869,0,859,830,29,0,Phoenix/Tucson,Organic,2015
12/27/2015,$1.50,749,199,30,0,520,451,70,0,Pittsburgh,Organic,2015
12/20/2015,$1.55,680,234,32,0,413,288,126,0,Pittsburgh,Organic,2015
12/13/2015,$1.56,853,284,47,0,522,355,167,0,Pittsburgh,Organic,2015
12/6/2015,$1.55,1313,333,239,0,742,555,187,0,Pittsburgh,Organic,2015
11/29/2015,$1.40,1161,345,136,0,679,522,157,0,Pittsburgh,Organic,2015
11/22/2015,$1.54,1158,387,215,0,557,248,308,0,Pittsburgh,Organic,2015
11/15/2015,$1.43,1388,466,34,0,888,361,527,0,Pittsburgh,Organic,2015
11/8/2015,$1.44,1270,366,43,0,861,597,264,0,Pittsburgh,Organic,2015
11/1/2015,$1.46,1383,399,58,0,926,695,231,0,Pittsburgh,Organic,2015
10/25/2015,$1.47,1973,594,27,0,1351,1329,23,0,Pittsburgh,Organic,2015
10/18/2015,$1.45,1330,478,38,0,814,765,49,0,Pittsburgh,Organic,2015
10/11/2015,$1.45,1366,447,53,0,866,623,244,0,Pittsburgh,Organic,2015
10/4/2015,$1.19,1849,305,266,0,1278,996,282,0,Pittsburgh,Organic,2015
9/27/2015,$1.47,1152,362,31,0,759,385,374,0,Pittsburgh,Organic,2015
9/20/2015,$1.44,1514,668,62,0,784,223,560,0,Pittsburgh,Organic,2015
9/13/2015,$1.47,1391,530,46,0,815,632,183,0,Pittsburgh,Organic,2015
9/6/2015,$1.50,2278,658,163,0,1458,814,643,0,Pittsburgh,Organic,2015
8/30/2015,$1.52,2181,791,62,0,1329,713,616,0,Pittsburgh,Organic,2015
8/23/2015,$1.66,1973,749,61,0,1163,1083,80,0,Pittsburgh,Organic,2015
8/16/2015,$1.57,1531,677,34,0,820,427,393,0,Pittsburgh,Organic,2015
8/9/2015,$1.47,2157,465,7,0,1685,1218,467,0,Pittsburgh,Organic,2015
8/2/2015,$1.57,1239,574,46,0,619,258,361,0,Pittsburgh,Organic,2015
7/26/2015,$1.46,1191,533,39,0,619,81,538,0,Pittsburgh,Organic,2015
7/19/2015,$1.83,754,516,46,0,191,153,38,0,Pittsburgh,Organic,2015
7/12/2015,$1.81,1279,696,126,0,458,458,0,0,Pittsburgh,Organic,2015
7/5/2015,$1.83,1384,752,205,0,428,424,4,0,Pittsburgh,Organic,2015
6/28/2015,$1.77,1403,821,32,0,549,530,19,0,Pittsburgh,Organic,2015
6/21/2015,$1.58,1699,777,32,0,890,496,394,0,Pittsburgh,Organic,2015
6/14/2015,$1.56,1518,526,68,0,924,688,236,0,Pittsburgh,Organic,2015
6/7/2015,$1.57,1727,687,20,0,1020,912,108,0,Pittsburgh,Organic,2015
5/31/2015,$1.51,2155,840,30,0,1285,1107,178,0,Pittsburgh,Organic,2015
5/24/2015,$1.54,2254,856,72,0,1326,1008,319,0,Pittsburgh,Organic,2015
5/17/2015,$1.53,2615,1093,64,0,1458,1379,79,0,Pittsburgh,Organic,2015
5/10/2015,$1.49,2295,845,43,0,1408,1220,187,0,Pittsburgh,Organic,2015
5/3/2015,$1.49,1890,624,39,0,1227,995,231,0,Pittsburgh,Organic,2015
4/26/2015,$1.38,2284,721,50,0,1514,1403,111,0,Pittsburgh,Organic,2015
4/19/2015,$1.37,3182,1061,232,0,1889,1607,282,0,Pittsburgh,Organic,2015
4/12/2015,$1.45,3222,999,152,0,2070,1748,322,0,Pittsburgh,Organic,2015
4/5/2015,$1.35,2809,727,208,0,1874,1669,205,0,Pittsburgh,Organic,2015
3/29/2015,$1.41,2274,749,181,0,1344,1344,0,0,Pittsburgh,Organic,2015
3/22/2015,$1.47,2059,843,92,0,1125,1123,2,0,Pittsburgh,Organic,2015
3/15/2015,$1.68,1253,707,67,0,480,358,122,0,Pittsburgh,Organic,2015
3/8/2015,$1.65,2337,561,331,0,1445,1233,212,0,Pittsburgh,Organic,2015
3/1/2015,$1.63,2224,755,51,0,1418,1380,38,0,Pittsburgh,Organic,2015
2/22/2015,$1.71,1860,890,56,0,914,518,396,0,Pittsburgh,Organic,2015
2/15/2015,$1.71,1784,618,249,0,918,760,157,0,Pittsburgh,Organic,2015
2/8/2015,$1.60,2253,427,371,0,1455,1138,316,0,Pittsburgh,Organic,2015
2/1/2015,$1.77,1427,760,74,0,592,585,7,0,Pittsburgh,Organic,2015
1/25/2015,$1.70,1441,598,91,0,752,559,192,0,Pittsburgh,Organic,2015
1/18/2015,$1.55,3448,313,709,0,2426,258,2169,0,Pittsburgh,Organic,2015
1/11/2015,$1.82,1663,767,328,0,568,564,3,0,Pittsburgh,Organic,2015
1/4/2015,$1.81,1339,754,124,0,461,447,14,0,Pittsburgh,Organic,2015
12/27/2015,$1.60,32041,3224,13453,1672,13692,5921,7771,0,PLAINS,Organic,2015
12/20/2015,$1.69,29472,3394,12896,3386,9795,4938,4858,0,PLAINS,Organic,2015
12/13/2015,$1.82,24664,3395,13189,1592,6488,4488,2000,0,PLAINS,Organic,2015
12/6/2015,$1.92,21987,2915,13653,368,5051,3518,1532,0,PLAINS,Organic,2015
11/29/2015,$1.82,23345,3959,12316,28,7041,4405,2637,0,PLAINS,Organic,2015
11/22/2015,$1.69,28577,4478,13303,40,10756,5956,4800,0,PLAINS,Organic,2015
11/15/2015,$1.68,30959,4191,14235,26,12506,7357,5150,0,PLAINS,Organic,2015
11/8/2015,$1.73,32097,4532,14490,329,12747,8603,4144,0,PLAINS,Organic,2015
11/1/2015,$1.55,34438,3813,13357,448,16819,8910,7909,0,PLAINS,Organic,2015
